churn,age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,housing_na,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly,payment_type_na
0,25.0,688.0,2,0,29,2,0,1,1,1,2,0,0,0,0,0,1.17,0,1,0,0,0,0,1,0
1,31.0,554.0,6,2,29,6,0,0,0,1,2,0,0,0,0,0,0.27,0,0,1,0,0,0,1,0
0,33.0,586.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1,31.0,581.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0,0,1,1,0,0,0,0
1,28.0,530.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,35.0,540.0,0,0,37,0,0,1,1,0,0,0,0,0,0,0,1.13,0,1,0,1,0,0,0,0
0,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,1,0,0,0,0,1,0
0,28.0,521.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.13,0,1,0,1,0,0,0,0
0,25.0,553.0,24,5,40,24,0,1,1,0,2,0,0,0,0,0,1.23,0,1,0,1,0,0,0,0
0,31.0,482.0,4,1,73,4,0,1,1,0,2,0,0,0,0,0,1.53,0,1,0,1,0,0,0,0
1,39.0,584.0,0,0,8,0,0,1,1,1,0,0,0,0,0,0,0.13,0,0,1,0,0,0,0,1
1,68.0,685.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.13,0,0,1,0,1,0,0,0
1,29.0,526.0,1,0,103,1,0,1,1,0,0,0,0,0,0,0,2.07,0,1,0,1,0,0,0,0
1,28.0,521.0,0,0,9,0,0,1,1,0,0,0,0,0,1,0,0.73,0,0,1,0,1,0,0,0
0,33.0,610.0,9,0,124,9,0,1,1,0,0,0,0,0,1,0,1.9,0,1,0,1,0,0,0,0
1,28.0,0.0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,1.5699999999999998,0,0,1,1,0,0,0,0
0,26.0,496.0,0,0,27,0,0,1,1,1,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0
0,33.0,581.0,0,0,15,0,0,1,1,0,0,0,0,0,0,0,2.13,0,1,0,1,0,0,0,0
1,22.0,0.0,0,0,23,0,0,1,1,0,0,0,0,0,1,0,1.0699999999999998,0,0,1,0,0,0,1,0
1,17.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1.37,0,0,1,1,0,0,0,0
1,32.0,538.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0699999999999998,1,0,0,0,0,0,1,0
0,30.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,53.0,438.0,55,1,58,55,0,1,1,1,0,0,0,0,0,0,1.87,0,0,1,0,1,0,0,0
0,30.0,591.0,28,0,67,28,0,1,1,0,0,0,0,0,1,0,1.1,1,0,0,1,0,0,0,0
0,23.0,531.0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0.71,0,0,1,1,0,0,0,0
0,22.0,0.0,0,0,29,0,0,0,0,1,2,0,0,0,0,0,0.73,0,0,1,0,1,0,0,0
1,29.0,484.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,24.0,471.0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0.58,0,0,1,1,0,0,0,0
1,36.0,553.0,0,0,70,0,0,0,0,1,3,0,0,0,1,0,1.0,0,0,1,1,0,0,0,0
0,24.0,676.0,24,2,89,24,0,0,0,0,0,0,0,0,1,0,1.83,0,1,0,1,0,0,0,0
0,31.0,0.0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0
1,44.0,475.0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2.6,0,1,0,1,0,0,0,0
1,28.0,600.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,1,0,1,0,0,0,0
0,29.0,0.0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,1,0,0,0,0
0,30.0,470.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.0699999999999998,0,1,0,1,0,0,0,0
0,52.0,528.0,8,0,8,8,0,1,1,0,0,0,0,0,0,0,0.47,0,1,0,0,1,0,0,0
1,21.0,564.0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0
0,25.0,568.0,29,5,35,28,0,1,1,1,0,0,0,0,0,0,1.0,0,1,0,1,0,0,0,0
0,24.0,0.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,26.0,521.0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0.2,0,0,1,0,0,0,1,0
1,28.0,488.0,16,0,27,16,1,1,1,0,3,0,0,0,0,0,2.17,0,1,0,1,0,0,0,0
1,59.0,585.0,4,0,10,4,0,0,0,0,0,0,0,0,0,0,0.83,0,1,0,0,0,1,0,0
1,22.0,607.0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0.86,0,0,1,1,0,0,0,0
0,28.0,604.0,0,0,33,0,1,0,0,0,0,0,0,0,0,0,2.1,0,0,1,1,0,0,0,0
0,30.0,564.0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,2.0,0,0,1,0,0,0,1,0
0,38.0,655.0,48,2,63,48,0,1,1,1,0,1,0,0,0,0,2.03,1,0,0,0,0,0,1,0
1,32.0,498.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,38.0,480.0,0,0,7,0,0,1,1,1,0,0,0,0,0,0,0.9,1,0,0,0,1,0,0,0
0,22.0,643.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1.83,0,0,1,1,0,0,0,0
0,42.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.06,0,1,0,0,0,0,1,0
0,36.0,503.0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.1,0,1,0,1,0,0,0,0
0,32.0,581.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.97,0,1,0,0,0,0,1,0
0,27.0,562.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.73,0,1,0,1,0,0,0,0
1,35.0,0.0,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0.1,0,0,1,0,1,0,0,0
0,27.0,544.0,2,0,69,2,0,1,1,1,3,0,0,0,0,0,1.2,0,0,1,1,0,0,0,0
1,31.0,578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,1,1,0,0,0,0
1,25.0,491.0,4,2,122,3,0,1,1,1,0,0,0,0,0,0,0.53,0,1,0,0,0,0,1,0
0,30.0,515.0,28,1,60,28,0,0,0,0,0,0,0,0,0,0,1.47,0,0,1,0,0,0,1,0
0,18.0,0.0,0,0,16,0,0,1,1,0,0,0,0,0,0,0,1.83,0,1,0,0,0,0,1,0
1,32.0,496.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
1,22.0,628.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.23,0,1,0,0,1,0,0,0
1,22.0,542.0,0,0,35,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,0,1,0
0,27.0,612.0,1,1,28,1,0,1,1,0,3,0,0,0,1,0,0.6,0,0,1,0,0,1,0,0
0,28.0,585.0,37,1,53,35,0,1,1,0,0,0,0,0,0,0,1.17,0,1,0,0,1,0,0,0
1,39.0,442.0,20,4,23,20,0,1,1,1,2,0,0,0,1,0,0.06999999999999999,0,1,0,1,0,0,0,0
0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
1,25.0,0.0,2,0,13,2,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,1,0,0,0,0
1,31.0,510.0,1,0,38,1,0,1,1,1,0,0,0,0,0,0,0.9,0,1,0,0,0,0,0,1
0,60.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,43.0,0.0,0,0,28,0,0,1,1,0,0,0,0,0,1,0,1.8,0,0,1,0,0,0,1,0
0,31.0,478.0,0,0,40,0,0,1,1,0,0,0,0,0,1,0,1.1,0,1,0,1,0,0,0,0
1,21.0,530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,1,1,0,0,0,0
1,24.0,740.0,8,3,24,8,0,1,1,0,0,0,0,0,1,0,0.0,0,1,0,0,0,0,1,0
0,55.0,0.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,27.0,561.0,28,0,29,28,0,1,1,1,2,0,1,0,0,0,1.93,0,1,0,0,0,1,0,0
1,25.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,1
1,22.0,525.0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,0.63,0,1,0,0,0,1,0,0
0,48.0,580.0,30,6,106,30,0,1,1,1,0,0,0,0,0,0,2.0,0,1,0,1,0,0,0,0
0,28.0,599.0,25,0,59,25,0,0,0,0,0,0,0,0,0,0,1.33,0,1,0,1,0,0,0,0
0,26.0,0.0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1.1,0,1,0,0,1,0,0,0
1,24.0,462.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.5700000000000001,0,0,1,1,0,0,0,0
1,27.0,512.0,0,0,23,0,0,1,1,0,0,0,0,0,0,0,0.63,0,1,0,0,0,0,0,1
1,29.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,1,0
1,31.0,550.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.87,0,1,0,0,0,0,1,0
1,55.0,530.0,2,2,49,2,0,1,1,0,0,0,0,0,0,0,0.53,0,1,0,1,0,0,0,0
0,28.0,517.0,0,0,33,0,0,1,1,1,0,0,0,0,1,0,0.85,0,0,1,0,1,0,0,0
1,33.0,554.0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1,0,0,0,0,1
0,30.0,565.0,0,0,44,0,0,1,1,1,0,0,0,0,0,0,1.03,0,1,0,1,0,0,0,0
0,46.0,0.0,1,0,8,1,0,0,0,1,0,0,0,0,0,0,0.04,0,0,1,0,0,0,1,0
1,34.0,0.0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0.53,0,0,1,0,0,0,1,0
0,26.0,0.0,0,0,66,0,0,1,1,0,2,0,0,0,0,0,1.47,0,1,0,0,0,0,1,0
1,26.0,436.0,0,0,57,0,0,1,1,1,0,0,0,0,0,0,0.5,0,0,1,0,0,0,1,0
0,27.0,0.0,2,0,124,2,0,1,1,1,4,0,0,0,1,0,1.2,0,1,0,1,0,0,0,0
0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.83,0,0,1,1,0,0,0,0
1,28.0,449.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1.03,0,0,1,0,0,0,1,0
0,27.0,503.0,25,2,161,25,0,1,1,0,0,0,0,0,1,0,1.5699999999999998,1,0,0,0,0,0,1,0
0,24.0,521.0,1,0,61,0,0,0,0,1,3,0,0,0,0,0,1.03,0,1,0,1,0,0,0,0
1,35.0,574.0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,0.47,0,0,1,1,0,0,0,0
0,50.0,0.0,0,0,111,0,0,1,1,0,0,0,0,0,0,0,1.7,0,0,1,0,0,0,1,0
0,35.0,0.0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0.13,1,0,0,1,0,0,0,0
0,34.0,0.0,0,0,6,0,0,1,1,1,0,0,0,0,0,0,0.63,0,0,1,1,0,0,0,0
0,28.0,548.0,5,3,7,5,0,0,0,1,0,0,0,0,0,0,0.67,0,0,1,0,0,0,1,0
0,50.0,578.0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,1.2,0,1,0,0,0,1,0,0
0,29.0,546.0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
1,24.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
0,23.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,28.0,584.0,0,0,15,0,0,1,1,1,2,0,0,0,1,0,0.27,0,0,1,1,0,0,0,0
0,46.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
1,22.0,548.0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1.33,0,1,0,1,0,0,0,0
0,59.0,598.0,4,1,72,4,0,0,0,1,2,0,0,0,0,0,1.37,0,0,1,0,1,0,0,0
1,22.0,578.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.23,0,0,1,0,0,0,1,0
1,29.0,554.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.87,0,0,1,1,0,0,0,0
0,28.0,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.43,0,1,0,0,0,1,0,0
1,23.0,554.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0,1,0,1,0,0,0
0,28.0,504.0,0,0,48,0,0,1,1,0,0,0,0,0,1,0,1.17,0,0,1,1,0,0,0,0
1,26.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,1
0,37.0,528.0,1,0,23,1,0,1,1,0,0,0,0,0,0,0,0.61,0,0,1,0,0,0,0,1
0,30.0,0.0,3,0,26,3,0,0,0,1,2,0,0,0,0,0,1.0699999999999998,0,0,1,1,0,0,0,0
0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1,33.0,522.0,15,0,18,15,0,0,0,1,2,0,0,0,0,0,0.33,0,0,1,1,0,0,0,0
1,50.0,466.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1,0,1,0,0,0,0
1,28.0,481.0,5,0,94,4,0,1,1,1,2,0,0,0,0,0,0.97,0,1,0,0,0,0,1,0
0,31.0,416.0,3,0,25,2,0,1,1,1,3,0,0,0,0,0,0.37,0,1,0,0,1,0,0,0
1,35.0,0.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.1,0,0,1,1,0,0,0,0
1,23.0,522.0,1,0,80,1,0,1,1,1,2,0,0,0,0,0,0.9,0,1,0,0,0,0,0,1
0,27.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,38.0,526.0,16,0,225,16,0,1,1,0,0,0,0,0,0,0,1.67,0,1,0,1,0,0,0,0
0,36.0,521.0,0,0,34,0,0,0,0,0,2,0,0,0,0,0,0.87,1,0,0,1,0,0,0,0
1,57.0,0.0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0.2,0,0,1,1,0,0,0,0
0,38.0,590.0,3,0,85,3,0,1,1,0,0,0,1,0,0,0,1.37,0,0,1,0,1,0,0,0
1,30.0,529.0,0,0,0,0,1,1,1,1,2,0,0,0,1,0,2.23,0,1,0,1,0,0,0,0
0,45.0,0.0,2,0,27,2,0,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0
0,45.0,521.0,2,1,21,2,0,0,0,0,0,0,0,0,0,0,0.95,0,0,1,0,1,0,0,0
0,24.0,571.0,3,1,98,3,0,1,1,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,1
1,32.0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0699999999999998,0,0,1,0,0,0,0,1
0,55.0,0.0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0,0,1
1,75.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0
1,21.0,661.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.4,0,1,0,1,0,0,0,0
0,26.0,556.0,0,0,83,0,0,0,0,0,0,0,0,0,1,0,2.17,0,0,1,0,1,0,0,0
0,32.0,527.0,56,0,122,56,0,0,0,0,0,0,0,0,0,0,2.17,0,1,0,1,0,0,0,0
0,36.0,588.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.0,0,1,0,1,0,0,0,0
1,38.0,588.0,6,2,9,6,0,0,0,1,0,0,0,0,0,0,0.27,0,1,0,1,0,0,0,0
0,52.0,637.0,10,2,11,10,0,1,1,1,0,0,0,0,0,0,2.33,1,0,0,0,1,0,0,0
1,50.0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.87,0,0,1,1,0,0,0,0
1,29.0,691.0,2,0,63,2,0,1,1,0,2,0,0,0,0,0,2.13,0,1,0,0,1,0,0,0
0,32.0,647.0,0,0,99,0,0,0,0,0,0,0,1,0,1,0,1.83,0,1,0,1,0,0,0,0
1,19.0,455.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.17,0,1,0,0,0,0,1,0
1,39.0,541.0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0.73,0,0,1,1,0,0,0,0
1,25.0,530.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,28.0,0.0,0,0,15,0,0,1,1,1,0,0,0,0,0,0,0.67,0,1,0,0,0,0,1,0
1,42.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0,0,1,1,0,0,0,0
1,28.0,508.0,6,2,20,6,0,1,1,0,2,0,0,0,1,0,0.63,0,1,0,1,0,0,0,0
1,24.0,530.0,0,0,23,0,0,1,1,0,2,0,0,0,1,0,0.43,0,0,1,0,1,0,0,0
1,33.0,541.0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0.0,0,0,1,1,0,0,0,0
1,37.0,479.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,1,0
1,39.0,519.0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0.5700000000000001,0,1,0,0,1,0,0,0
0,41.0,621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,0,0,0,0,0,1,0
0,23.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,36.0,556.0,11,4,59,11,0,0,0,1,0,0,0,0,0,0,1.83,0,0,1,0,0,0,1,0
1,29.0,463.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,1,0,0
0,26.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
0,23.0,0.0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1,1,0,0,0,0
0,19.0,568.0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0.4400000000000001,0,0,1,0,0,0,1,0
0,42.0,586.0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0.97,0,1,0,1,0,0,0,0
1,24.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,33.0,0.0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0.23,0,0,1,0,0,0,1,0
0,30.0,561.0,44,0,47,43,0,1,1,0,0,0,0,0,1,0,1.5,0,1,0,1,0,0,0,0
1,34.0,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,41.0,0.0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
0,59.0,554.0,4,1,33,4,0,1,1,1,0,0,0,0,1,0,0.67,0,1,0,1,0,0,0,0
1,36.0,506.0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,26.0,0.0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,1
1,33.0,0.0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,0.73,0,0,1,0,1,0,0,0
0,27.0,730.0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,1,0,0
0,87.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,0
0,44.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
0,33.0,547.0,53,0,200,53,0,0,0,1,0,0,0,0,0,0,2.23,0,1,0,0,0,0,1,0
0,36.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,1,0,0,1,0,0,0,0
0,42.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,0
1,26.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,0
1,38.0,0.0,0,0,11,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,1,0,0,0,0,1,0
0,28.0,567.0,3,3,54,3,0,1,1,1,0,0,0,0,0,0,0.89,0,0,1,1,0,0,0,0
1,46.0,438.0,44,7,31,44,0,1,1,0,0,0,0,0,1,0,0.67,0,1,0,0,0,0,0,1
1,27.0,0.0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,1,0,0,0,0
0,32.0,0.0,0,0,14,0,0,1,1,1,0,0,0,0,0,0,0.86,0,1,0,0,0,0,0,1
1,39.0,483.0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,1.63,0,1,0,0,0,0,0,1
0,27.0,626.0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,2.2,1,0,0,1,0,0,0,0
1,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0,1,0
0,23.0,600.0,0,0,51,0,0,0,0,0,2,0,0,0,0,1,1.0,1,0,0,1,0,0,0,0
0,39.0,655.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1.97,0,0,1,0,1,0,0,0
0,37.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.06,0,0,1,0,1,0,0,0
1,43.0,521.0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2.07,0,1,0,0,0,0,0,1
0,22.0,547.0,0,0,74,0,0,1,1,1,0,0,0,0,0,0,1.53,1,0,0,0,0,1,0,0
1,42.0,540.0,2,1,42,2,0,1,1,0,0,0,0,0,0,0,1.63,0,1,0,1,0,0,0,0
0,30.0,0.0,3,0,32,3,0,1,1,0,0,0,0,0,0,0,0.58,0,1,0,1,0,0,0,0
0,37.0,482.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.27,0,0,1,0,0,1,0,0
0,26.0,563.0,0,0,54,0,0,1,1,0,0,0,0,0,1,0,1.27,0,0,1,0,0,1,0,0
1,30.0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,1
1,35.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.13,0,0,1,0,0,1,0,0
0,27.0,509.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0,0,1
1,28.0,0.0,0,0,4,0,0,1,1,1,0,1,0,0,1,0,1.0,0,1,0,1,0,0,0,0
0,29.0,0.0,0,0,4,0,0,0,0,1,2,0,0,0,1,0,0.06999999999999999,0,0,1,1,0,0,0,0
1,51.0,646.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,1
1,23.0,501.0,0,0,0,0,0,1,1,0,5,0,0,0,0,0,0.33,0,1,0,0,0,0,1,0
0,21.0,0.0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0.16999999999999998,0,1,0,1,0,0,0,0
0,22.0,638.0,1,0,26,1,0,0,0,1,0,0,0,0,0,0,0.5700000000000001,0,0,1,1,0,0,0,0
0,34.0,465.0,4,1,17,4,0,1,1,1,0,0,0,0,0,0,0.43,0,1,0,1,0,0,0,0
1,33.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0
0,38.0,0.0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0.8199999999999998,0,0,1,0,0,0,0,1
1,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1.2,0,0,1,1,0,0,0,0
0,27.0,617.0,7,1,10,7,0,0,0,1,0,0,0,0,0,0,0.33,0,0,1,1,0,0,0,0
0,19.0,556.0,0,0,71,0,0,1,1,1,0,0,0,0,0,0,1.33,0,0,1,1,0,0,0,0
1,23.0,456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0,1,0
0,42.0,505.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.03,0,1,0,1,0,0,0,0
1,32.0,0.0,0,0,24,0,0,1,1,1,0,0,0,0,0,0,0.16999999999999998,0,0,1,1,0,0,0,0
0,28.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0,0,1,1,0,0,0,0
0,39.0,639.0,0,0,28,0,1,1,1,0,3,0,0,0,0,0,2.17,0,1,0,1,0,0,0,0
1,42.0,589.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.23,0,0,1,0,0,1,0,0
1,26.0,536.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.93,0,0,1,0,0,0,1,0
0,25.0,489.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,1,1,0,0,0,0
0,35.0,557.0,0,0,7,0,0,1,1,1,0,0,0,0,0,0,0.13,0,0,1,0,1,0,0,0
0,31.0,534.0,0,0,71,0,0,0,0,0,0,0,0,0,1,0,1.7,1,0,0,1,0,0,0,0
1,22.0,602.0,5,1,0,5,0,0,0,0,0,0,0,1,0,0,1.89,0,1,0,0,1,0,0,0
0,28.0,568.0,0,0,105,0,0,0,0,1,2,0,1,0,0,0,2.03,0,1,0,0,1,0,0,0
1,19.0,366.0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,0.36,0,1,0,1,0,0,0,0
0,34.0,635.0,0,0,125,0,0,0,0,1,2,0,0,0,0,0,1.4,0,1,0,1,0,0,0,0
1,70.0,589.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.57,0,1,0,0,1,0,0,0
0,60.0,0.0,5,0,68,5,0,1,1,0,3,0,0,0,0,0,2.03,0,1,0,0,0,0,0,1
0,31.0,505.0,6,0,18,6,0,1,1,1,2,0,0,0,0,1,0.43,1,0,0,0,0,1,0,0
0,37.0,582.0,33,5,108,32,0,1,1,0,0,0,0,0,0,0,1.03,0,0,1,1,0,0,0,0
0,50.0,546.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.13,0,0,1,0,0,0,1,0
0,28.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,0
1,36.0,0.0,0,0,3,0,0,1,1,1,0,0,0,0,1,0,0.16999999999999998,0,0,1,1,0,0,0,0
0,50.0,584.0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1.73,1,0,0,0,0,1,0,0
0,47.0,0.0,0,0,95,0,0,1,1,0,0,0,0,0,0,0,1.5699999999999998,0,0,1,1,0,0,0,0
0,25.0,628.0,18,6,41,18,0,1,1,0,0,0,0,0,1,0,0.73,0,1,0,1,0,0,0,0
