age,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,web_user,app_web_user,ios_user,registered_phones,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,housing_O,housing_R,payment_type_Bi-Weekly,payment_type_Monthly,payment_type_Semi-Monthly,payment_type_Weekly
29.0,534.0,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0.6900000000000001,0,0,1,0,0,0
38.0,509.0,5,0,100,5,0,1,1,1,0,0,0,0,1,0,1.0699999999999998,0,1,1,0,0,0
27.0,557.0,2,1,27,2,0,1,1,0,0,0,0,0,0,0,0.37,1,0,1,0,0,0
22.0,527.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0.47,0,1,0,0,0,0
34.0,485.0,1,0,57,1,0,0,0,0,2,0,0,0,1,0,1.13,0,0,1,0,0,0
24.0,571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1,0,0,0,1
33.0,473.0,11,3,151,11,0,1,1,0,0,0,0,0,0,0,1.37,0,1,0,0,0,1
29.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05,0,0,0,1,0,0
32.0,636.0,3,0,30,3,0,0,0,1,0,0,0,0,0,0,2.13,1,0,0,0,0,0
55.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.97,1,0,1,0,0,0
39.0,0.0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
21.0,534.0,4,1,70,4,0,1,1,1,0,0,0,0,1,0,1.5,0,1,0,0,0,1
57.0,532.0,33,2,53,33,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0
48.0,596.0,42,0,44,41,0,1,1,1,0,0,0,0,1,0,2.07,0,1,0,0,1,0
32.0,527.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0
34.0,546.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1.8,0,1,1,0,0,0
30.0,0.0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,1
21.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,0
30.0,566.0,9,2,23,9,0,0,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0
27.0,552.0,1,0,113,1,0,1,1,0,0,0,0,0,0,0,2.13,0,0,1,0,0,0
32.0,510.0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0
49.0,532.0,0,0,92,0,0,0,0,1,0,0,0,0,1,0,1.4300000000000002,0,1,1,0,0,0
28.0,483.0,3,0,113,3,0,0,0,1,0,0,0,0,1,0,1.6,0,1,0,0,0,0
62.0,0.0,1,0,15,1,0,0,0,1,0,0,0,0,0,0,0.55,0,0,0,1,0,0
39.0,543.0,17,0,45,17,0,1,1,1,2,0,0,0,0,0,0.95,0,1,0,0,0,1
26.0,513.0,3,0,58,3,0,0,0,0,0,0,0,0,0,0,0.83,0,1,0,0,0,0
24.0,520.0,17,0,41,17,0,1,1,0,0,0,0,0,0,0,2.1,0,1,0,0,0,1
51.0,690.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,2.53,0,1,1,0,0,0
25.0,631.0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,1,0,0
41.0,478.0,9,1,92,8,0,0,0,0,2,0,0,0,0,0,1.9,0,1,1,0,0,0
18.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.63,0,0,1,0,0,0
46.0,0.0,0,0,46,0,0,0,0,1,2,0,0,0,0,0,1.1,0,1,1,0,0,0
50.0,517.0,0,0,26,0,0,1,1,0,0,0,0,0,1,0,0.8,0,1,0,1,0,0
26.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
28.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.37,0,0,0,0,0,1
26.0,564.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,1,0,1,0,0,0
21.0,460.0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0.06999999999999999,0,1,1,0,0,0
57.0,618.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.37,0,0,0,0,0,0
26.0,600.0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0.8099999999999998,0,0,0,0,1,0
33.0,579.0,0,0,0,0,0,1,1,1,3,0,0,0,1,0,2.53,0,1,1,0,0,0
21.0,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0
54.0,602.0,37,11,45,37,0,1,1,1,2,0,0,0,0,0,1.4300000000000002,0,1,1,0,0,0
47.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2.17,0,0,1,0,0,0
21.0,0.0,35,0,46,19,0,0,0,1,0,0,0,0,0,1,0.27,0,1,0,0,0,1
41.0,504.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2.2,0,1,1,0,0,0
54.0,511.0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0.63,0,1,1,0,0,0
21.0,614.0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0
22.0,523.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.83,0,1,1,0,0,0
26.0,647.0,0,0,57,0,0,1,1,0,0,0,1,0,1,0,1.3,0,1,1,0,0,0
47.0,685.0,1,0,116,1,0,1,1,0,2,0,0,0,0,0,1.83,0,0,1,0,0,0
28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,1,0
66.0,566.0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0.45,0,0,0,1,0,0
48.0,723.0,11,2,5,11,0,1,1,1,2,0,1,0,0,0,0.7,1,0,0,1,0,0
34.0,0.0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0.6,1,0,0,0,0,1
37.0,540.0,0,0,10,0,0,1,1,0,0,0,0,0,0,0,0.06,0,1,0,0,0,1
33.0,635.0,3,0,125,3,0,0,0,1,0,0,0,0,0,0,1.7,0,1,1,0,0,0
22.0,637.0,1,1,103,1,0,1,1,1,0,0,0,0,0,0,1.47,0,1,1,0,0,0
26.0,610.0,32,4,61,32,0,1,1,0,0,0,0,0,1,0,1.4,1,0,1,0,0,0
29.0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
32.0,609.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2.5,0,1,1,0,0,0
37.0,0.0,0,0,20,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
26.0,559.0,7,0,32,7,0,1,1,0,0,0,0,0,0,0,0.63,0,1,1,0,0,0
30.0,414.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.27,0,0,0,1,0,0
31.0,540.0,0,0,15,0,0,1,1,0,0,1,0,0,0,0,0.89,0,0,0,1,0,0
39.0,0.0,0,0,31,0,0,0,0,1,0,0,0,0,0,0,0.87,0,0,1,0,0,0
22.0,511.0,45,4,67,44,0,0,0,0,0,0,0,0,1,0,1.47,0,1,0,1,0,0
24.0,569.0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1,0
66.0,587.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,1,0,0
28.0,587.0,1,0,50,1,0,1,1,0,2,0,0,0,1,0,1.23,0,1,0,1,0,0
20.0,0.0,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0.33,0,1,0,0,0,1
44.0,516.0,46,2,77,45,0,0,0,1,0,0,0,0,0,0,1.77,0,1,0,0,0,0
38.0,0.0,1,0,68,1,0,1,1,0,0,0,0,0,0,0,0.43,0,1,0,0,0,1
36.0,466.0,1,0,65,1,0,1,1,0,2,0,0,0,0,0,1.23,0,0,0,1,0,0
33.0,490.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2.1,0,1,1,0,0,0
25.0,544.0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1,1,0,0,0
23.0,449.0,0,0,101,0,0,1,1,0,0,0,0,0,1,0,1.6,0,0,1,0,0,0
43.0,487.0,9,0,103,9,0,1,1,0,0,0,0,0,0,0,1.03,0,0,1,0,0,0
26.0,558.0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1.3,0,1,0,0,0,0
46.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.67,0,0,0,0,1,0
49.0,443.0,32,3,65,32,0,0,0,1,0,0,0,0,1,0,1.4,0,1,1,0,0,0
51.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
21.0,505.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.06999999999999999,0,1,1,0,0,0
35.0,547.0,35,1,19,34,1,1,1,1,0,0,0,0,0,0,1.87,0,1,1,0,0,0
31.0,521.0,0,0,43,0,0,1,1,0,2,0,0,0,0,0,1.03,0,1,0,0,0,0
24.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
29.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0
20.0,537.0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1
22.0,576.0,0,0,199,0,0,1,1,0,0,0,0,0,1,0,2.03,0,1,0,0,0,1
33.0,0.0,10,1,63,10,0,1,1,0,0,0,0,0,0,0,1.0699999999999998,0,1,0,0,0,0
27.0,635.0,2,0,5,2,0,0,0,1,0,0,0,0,0,0,0.16999999999999998,0,1,0,1,0,0
24.0,518.0,31,2,73,31,0,1,1,1,0,0,0,0,1,0,1.1,0,1,0,0,0,1
28.0,567.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.57,0,1,0,0,0,1
40.0,525.0,0,0,62,0,0,0,0,0,2,0,0,0,0,0,1.5699999999999998,0,1,0,0,0,0
22.0,0.0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,0.4,0,1,0,0,0,0
51.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1.5,0,0,1,0,0,0
37.0,536.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0,0,0
28.0,0.0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0.03,0,1,0,1,0,0
30.0,481.0,1,2,116,1,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0
19.0,0.0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0
31.0,587.0,1,0,70,1,0,1,1,1,3,0,0,0,1,0,1.33,0,1,1,0,0,0
29.0,583.0,0,0,94,0,0,1,1,1,2,0,0,0,0,0,1.4300000000000002,0,1,0,0,0,1
27.0,0.0,0,0,29,0,1,0,0,1,0,0,0,0,0,0,1.5699999999999998,0,0,0,0,0,1
57.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.17,0,0,1,0,0,0
27.0,527.0,56,4,115,55,0,1,1,0,0,0,0,0,0,0,2.13,0,1,0,0,0,0
24.0,501.0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0
27.0,557.0,0,0,19,0,0,1,1,0,0,0,0,0,1,0,0.73,0,1,0,0,0,0
33.0,527.0,14,1,7,14,0,1,1,1,0,0,0,0,1,0,1.7,0,1,1,0,0,0
34.0,0.0,0,0,51,0,0,1,1,1,0,0,0,0,0,0,0.33,0,0,0,0,0,1
39.0,610.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
51.0,690.0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,2.53,0,1,1,0,0,0
52.0,0.0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0
44.0,525.0,19,2,68,19,0,0,0,0,2,0,0,0,0,0,1.83,0,1,0,0,0,1
51.0,555.0,5,0,102,5,0,0,0,0,0,0,0,0,0,0,2.03,1,0,0,1,0,0
26.0,521.0,2,0,46,2,0,1,1,1,0,0,0,0,0,0,0.77,0,0,1,0,0,0
42.0,541.0,0,0,7,0,0,1,1,1,0,0,0,0,0,0,0.16999999999999998,0,0,1,0,0,0
22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
31.0,488.0,0,0,23,0,0,0,0,1,3,0,0,0,0,0,0.77,0,1,1,0,0,0
27.0,410.0,0,0,12,0,0,1,1,1,0,0,0,0,0,0,0.35,0,1,1,0,0,0
34.0,557.0,3,2,14,3,0,1,1,1,0,0,0,0,0,0,0.67,0,0,0,0,0,0
28.0,520.0,0,0,5,0,0,0,0,0,3,0,0,0,1,0,0.1,0,0,0,1,0,0
47.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0
33.0,0.0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0
24.0,474.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.03,0,1,0,0,0,0
36.0,604.0,1,0,17,1,0,1,1,0,0,0,0,0,0,0,1.7,0,1,0,0,1,0
31.0,0.0,0,0,53,0,0,0,0,1,0,0,0,0,0,0,0.97,0,0,1,0,0,0
26.0,0.0,2,0,2,2,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
25.0,528.0,0,0,7,0,0,1,1,0,2,0,0,0,0,0,0.13,0,0,0,1,0,0
45.0,516.0,55,3,111,54,0,1,1,1,2,0,0,0,1,0,2.23,0,1,0,0,0,0
41.0,623.0,12,0,55,11,0,0,0,0,0,0,0,0,1,0,2.23,0,1,0,0,0,1
22.0,495.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.16999999999999998,0,1,0,0,0,0
30.0,593.0,0,0,63,0,0,1,1,1,0,0,0,0,1,0,1.47,0,0,0,0,1,0
24.0,0.0,2,1,39,2,0,1,1,1,2,0,0,0,1,0,0.6,0,0,1,0,0,0
27.0,446.0,1,0,37,1,0,1,1,1,2,0,0,0,0,0,2.23,0,1,1,0,0,0
26.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
44.0,484.0,51,0,53,50,0,0,0,0,0,0,0,0,0,0,1.53,1,0,1,0,0,0
33.0,676.0,10,0,28,9,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,1
29.0,523.0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1.6,0,1,1,0,0,0
46.0,545.0,4,2,35,3,0,1,1,0,0,0,0,0,0,0,0.77,0,1,1,0,0,0
52.0,597.0,41,0,38,41,0,1,1,1,2,0,1,0,0,0,2.17,0,1,1,0,0,0
27.0,0.0,0,0,59,0,0,0,0,1,0,0,0,0,0,0,1.4,0,1,0,0,0,0
55.0,0.0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
30.0,0.0,0,0,65,0,0,1,1,1,0,0,0,0,0,0,1.23,0,0,1,0,0,0
26.0,558.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.77,0,1,0,1,0,0
22.0,557.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,0,1,0,0,1,0
29.0,0.0,0,0,3,0,0,1,1,1,2,0,0,0,0,0,0.04,0,0,1,0,0,0
51.0,546.0,0,0,200,0,0,1,1,1,0,0,0,0,1,0,1.93,0,1,1,0,0,0
28.0,554.0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0.16999999999999998,0,0,0,1,0,0
18.0,526.0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0.03,0,0,0,1,0,0
32.0,580.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.3,0,1,1,0,0,0
25.0,509.0,3,1,59,3,0,0,0,0,0,0,0,0,0,0,1.17,1,0,1,0,0,0
26.0,611.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5699999999999998,0,0,1,0,0,0
23.0,539.0,4,0,61,3,0,1,1,1,2,1,1,0,0,0,1.37,1,0,0,0,0,0
30.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,1,0,0,0,1
44.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
20.0,557.0,6,0,78,6,0,1,1,0,0,0,0,0,0,0,1.2,0,1,0,0,0,1
27.0,521.0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,1,0,0,0
27.0,452.0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0.1,0,0,1,0,0,0
29.0,550.0,29,2,112,29,0,1,1,0,0,0,0,0,0,0,2.13,0,1,0,1,0,0
28.0,621.0,22,1,106,22,0,1,1,0,0,0,0,0,0,0,2.13,0,1,0,0,0,0
34.0,467.0,0,0,43,0,0,1,1,1,0,0,0,0,0,0,0.83,0,0,1,0,0,0
30.0,518.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.0,0,0,0,0,0,1
53.0,448.0,35,1,92,35,0,1,1,1,2,0,0,0,0,0,1.13,0,1,0,0,0,0
27.0,531.0,0,0,149,0,0,1,1,0,0,0,0,0,0,0,0.97,0,1,0,1,0,0
21.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1.6,0,0,1,0,0,0
39.0,0.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0.7,0,0,1,0,0,0
52.0,521.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1
28.0,508.0,13,0,116,13,0,1,1,1,0,0,0,0,0,0,1.77,0,1,0,1,0,0
34.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.03,0,0,1,0,0,0
22.0,511.0,45,4,67,44,0,0,0,0,0,0,0,0,1,0,1.47,0,1,0,1,0,0
24.0,517.0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,1,0,0,0
34.0,566.0,0,0,76,0,0,1,1,1,0,0,0,0,0,0,1.1,0,0,0,0,0,1
27.0,0.0,2,1,49,2,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0
30.0,551.0,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0.1,0,1,1,0,0,0
31.0,0.0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0.4400000000000001,0,1,1,0,0,0
28.0,565.0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0.97,0,1,1,0,0,0
25.0,544.0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1.33,0,1,1,0,0,0
28.0,0.0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,1,0
26.0,0.0,0,0,45,0,0,1,1,0,0,0,0,0,0,0,0.91,0,1,1,0,0,0
33.0,648.0,14,0,35,14,0,1,1,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0
21.0,547.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.16999999999999998,0,1,1,0,0,0
27.0,0.0,5,0,137,5,0,1,1,0,0,0,0,0,1,0,2.07,0,1,1,0,0,0
53.0,527.0,1,0,36,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,1,0,0,0
25.0,533.0,2,0,59,2,0,0,0,1,0,0,0,0,1,0,0.97,0,1,0,1,0,0
26.0,483.0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,0.6900000000000001,0,0,1,0,0,0
28.0,0.0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,1,0,0,0
18.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.03,0,0,1,0,0,0
26.0,399.0,10,1,93,10,0,1,1,0,0,0,0,0,0,0,1.13,0,1,0,0,0,1
60.0,649.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2.2,0,1,1,0,0,0
29.0,574.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1
24.0,728.0,19,0,189,19,0,1,1,1,0,0,0,0,1,0,2.23,0,1,0,1,0,0
46.0,568.0,1,0,56,1,0,1,1,1,2,0,0,0,1,0,1.27,1,0,1,0,0,0
59.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
35.0,568.0,9,1,101,9,0,1,1,1,0,0,0,0,0,0,2.2,0,1,0,0,0,0
38.0,0.0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0.87,0,1,0,0,0,1
33.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
24.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0
39.0,0.0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0.06999999999999999,1,0,1,0,0,0
27.0,643.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23,0,1,1,0,0,0
28.0,524.0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0.47,0,1,0,0,0,1
26.0,0.0,0,0,26,0,0,1,1,0,0,0,0,0,1,0,0.5,0,0,1,0,0,0
36.0,566.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2.03,1,0,0,0,1,0
31.0,567.0,0,0,79,0,0,0,0,0,0,0,0,0,1,0,1.53,0,0,1,0,0,0
35.0,0.0,0,0,49,0,0,0,0,1,0,0,0,0,0,0,0.83,0,1,1,0,0,0
52.0,612.0,41,0,27,40,0,1,1,0,0,0,0,0,0,0,2.2,1,0,0,0,0,1
26.0,561.0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,2.17,0,1,0,1,0,0
28.0,507.0,35,0,26,35,0,1,1,1,2,0,0,0,0,0,1.7,0,1,0,0,0,1
22.0,582.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.23,0,1,0,0,0,0
38.0,535.0,0,0,85,0,0,1,1,1,0,0,0,0,1,0,1.83,0,1,1,0,0,0
69.0,526.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
26.0,561.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,1,0,0,0,1
54.0,607.0,1,0,40,1,0,1,1,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0
39.0,604.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2.23,1,0,0,0,0,1
25.0,0.0,0,0,10,0,0,1,1,1,0,0,0,0,0,0,0.2,0,0,0,0,0,1
33.0,514.0,0,0,45,0,0,1,1,1,2,0,0,0,0,0,0.32,0,1,1,0,0,0
43.0,0.0,0,0,4,0,0,1,1,1,2,0,0,0,0,0,0.0,0,0,0,0,0,1
33.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0
35.0,0.0,3,0,12,3,0,1,1,0,0,0,0,0,0,0,0.86,0,1,1,0,0,0
25.0,0.0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,1
22.0,0.0,0,0,14,0,0,1,1,1,2,0,0,0,1,0,0.33,0,0,1,0,0,0
49.0,567.0,31,1,113,31,0,1,1,1,0,0,0,0,0,0,2.07,0,1,0,0,0,0
34.0,0.0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0.92,0,1,1,0,0,0
26.0,0.0,7,0,22,7,0,0,0,1,0,0,0,0,0,0,0.95,0,1,1,0,0,0
41.0,557.0,2,0,110,2,0,1,1,0,2,0,0,0,0,0,1.77,0,1,0,0,1,0
29.0,587.0,0,0,20,0,0,0,0,0,0,0,0,0,1,0,2.07,0,1,0,0,0,1
26.0,496.0,17,2,55,17,0,0,0,1,2,0,0,0,0,0,1.17,0,0,1,0,0,0
43.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
25.0,629.0,18,6,41,18,0,1,1,0,0,0,0,0,1,0,0.73,0,1,1,0,0,0
34.0,651.0,29,5,47,27,0,0,0,1,0,0,0,0,1,0,1.23,1,0,1,0,0,0
26.0,671.0,16,2,43,16,0,0,0,0,0,0,0,0,0,0,0.95,1,0,1,0,0,0
28.0,499.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.2,0,1,1,0,0,0
47.0,0.0,0,0,14,0,0,1,1,1,2,0,0,0,0,0,0.2,0,0,1,0,0,0
26.0,0.0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
28.0,516.0,5,3,101,5,0,0,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,1
40.0,595.0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0.03,1,0,0,1,0,0
27.0,0.0,7,0,39,7,0,1,1,0,2,0,0,0,1,0,0.83,0,0,1,0,0,0
61.0,508.0,50,1,80,50,0,1,1,0,0,0,0,0,0,0,2.03,0,1,0,0,0,1
24.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0
19.0,587.0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,1.97,0,1,1,0,0,0
29.0,0.0,0,0,6,0,0,1,1,0,2,0,0,0,1,0,0.06999999999999999,0,0,0,0,0,1
24.0,608.0,43,1,84,41,0,0,0,0,0,0,0,0,1,0,1.63,0,1,0,0,0,1
33.0,512.0,0,0,59,0,0,1,1,0,2,0,0,0,0,0,1.8,0,0,0,0,0,1
29.0,561.0,3,1,67,3,0,1,1,1,0,0,0,0,0,0,1.17,0,0,1,0,0,0
25.0,554.0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,1,0,0,0
31.0,545.0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,1.37,0,0,1,0,0,0
28.0,0.0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
34.0,582.0,0,0,5,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
47.0,599.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,1,0,0,0
31.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0
27.0,465.0,15,0,43,14,0,0,0,1,2,0,0,0,0,0,1.4300000000000002,0,1,0,0,0,0
28.0,548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1,1,0,0,0
39.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0
26.0,487.0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,2.23,0,1,0,0,0,0
34.0,421.0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0.89,0,1,0,0,0,1
44.0,620.0,19,1,19,19,0,1,1,1,0,0,0,0,0,0,1.37,0,1,1,0,0,0
41.0,545.0,1,1,13,1,0,0,0,0,0,0,0,0,1,0,0.3,0,1,1,0,0,0
56.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1.4300000000000002,0,0,0,0,0,1
29.0,0.0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0.06999999999999999,0,0,1,0,0,0
20.0,512.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,1,0,0,0,0
21.0,0.0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,1,0,0,0
21.0,577.0,48,4,52,45,0,1,1,0,2,0,0,0,0,0,1.87,0,1,0,0,1,0
43.0,551.0,1,0,14,0,0,1,1,1,0,0,0,0,0,0,0.46,0,1,1,0,0,0
40.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0
